:START_ID,:END_ID,:TYPE
793,4450,RESULTED_IN
794,4449,RESULTED_IN
794,4448,RESULTED_IN
800,4451,RESULTED_IN
800,4450,RESULTED_IN
800,4449,RESULTED_IN
801,4448,RESULTED_IN
802,4450,RESULTED_IN
802,4449,RESULTED_IN
804,4450,RESULTED_IN
805,4450,RESULTED_IN
806,4448,RESULTED_IN
806,4450,RESULTED_IN
807,4449,RESULTED_IN
808,4449,RESULTED_IN
809,4449,RESULTED_IN
809,4451,RESULTED_IN
809,4448,RESULTED_IN
815,4450,RESULTED_IN
815,4449,RESULTED_IN
816,4450,RESULTED_IN
819,4450,RESULTED_IN
820,4450,RESULTED_IN
821,4450,RESULTED_IN
821,4449,RESULTED_IN
822,4450,RESULTED_IN
822,4449,RESULTED_IN
824,4449,RESULTED_IN
825,4450,RESULTED_IN
825,4449,RESULTED_IN
826,4450,RESULTED_IN
826,4451,RESULTED_IN
827,4450,RESULTED_IN
828,4449,RESULTED_IN
828,4448,RESULTED_IN
828,4450,RESULTED_IN
829,4449,RESULTED_IN
829,4450,RESULTED_IN
830,4449,RESULTED_IN
832,4450,RESULTED_IN
833,4450,RESULTED_IN
833,4449,RESULTED_IN
835,4450,RESULTED_IN
835,4449,RESULTED_IN
836,4450,RESULTED_IN
836,4448,RESULTED_IN
836,4449,RESULTED_IN
837,4449,RESULTED_IN
838,4450,RESULTED_IN
838,4449,RESULTED_IN
839,4450,RESULTED_IN
839,4449,RESULTED_IN
841,4450,RESULTED_IN
842,4450,RESULTED_IN
843,4450,RESULTED_IN
844,4450,RESULTED_IN
846,4449,RESULTED_IN
846,4451,RESULTED_IN
846,4452,RESULTED_IN
846,4448,RESULTED_IN
847,4450,RESULTED_IN
850,4450,RESULTED_IN
850,4449,RESULTED_IN
850,4448,RESULTED_IN
851,4449,RESULTED_IN
852,4449,RESULTED_IN
853,4449,RESULTED_IN
853,4448,RESULTED_IN
854,4450,RESULTED_IN
855,4449,RESULTED_IN
857,4450,RESULTED_IN
858,4449,RESULTED_IN
858,4450,RESULTED_IN
859,4450,RESULTED_IN
860,4449,RESULTED_IN
860,4450,RESULTED_IN
861,4450,RESULTED_IN
862,4449,RESULTED_IN
862,4450,RESULTED_IN
864,4448,RESULTED_IN
864,4449,RESULTED_IN
864,4450,RESULTED_IN
865,4450,RESULTED_IN
866,4449,RESULTED_IN
866,4451,RESULTED_IN
867,4449,RESULTED_IN
869,4451,RESULTED_IN
871,4449,RESULTED_IN
871,4451,RESULTED_IN
872,4450,RESULTED_IN
872,4448,RESULTED_IN
873,4450,RESULTED_IN
873,4449,RESULTED_IN
874,4450,RESULTED_IN
875,4448,RESULTED_IN
875,4449,RESULTED_IN
876,4450,RESULTED_IN
877,4450,RESULTED_IN
878,4450,RESULTED_IN
879,4450,RESULTED_IN
880,4450,RESULTED_IN
881,4450,RESULTED_IN
882,4449,RESULTED_IN
882,4450,RESULTED_IN
882,4448,RESULTED_IN
888,4450,RESULTED_IN
888,4449,RESULTED_IN
889,4451,RESULTED_IN
889,4450,RESULTED_IN
890,4450,RESULTED_IN
891,4450,RESULTED_IN
892,4450,RESULTED_IN
894,4449,RESULTED_IN
895,4450,RESULTED_IN
895,4451,RESULTED_IN
895,4449,RESULTED_IN
897,4449,RESULTED_IN
898,4450,RESULTED_IN
899,4450,RESULTED_IN
899,4449,RESULTED_IN
900,4449,RESULTED_IN
901,4450,RESULTED_IN
902,4450,RESULTED_IN
903,4448,RESULTED_IN
903,4449,RESULTED_IN
904,4450,RESULTED_IN
904,4449,RESULTED_IN
905,4449,RESULTED_IN
905,4450,RESULTED_IN
906,4449,RESULTED_IN
909,4450,RESULTED_IN
910,4450,RESULTED_IN
912,4450,RESULTED_IN
912,4449,RESULTED_IN
913,4450,RESULTED_IN
914,4450,RESULTED_IN
914,4449,RESULTED_IN
915,4450,RESULTED_IN
915,4449,RESULTED_IN
916,4450,RESULTED_IN
917,4449,RESULTED_IN
918,4449,RESULTED_IN
918,4450,RESULTED_IN
918,4448,RESULTED_IN
919,4450,RESULTED_IN
919,4449,RESULTED_IN
921,4449,RESULTED_IN
921,4450,RESULTED_IN
922,4450,RESULTED_IN
923,4450,RESULTED_IN
926,4450,RESULTED_IN
927,4450,RESULTED_IN
928,4450,RESULTED_IN
929,4449,RESULTED_IN
930,4449,RESULTED_IN
930,4450,RESULTED_IN
931,4449,RESULTED_IN
932,4450,RESULTED_IN
934,4451,RESULTED_IN
934,4449,RESULTED_IN
934,4450,RESULTED_IN
